 
                                                                                                                                                                                                                                                                
 
   caldt        vwretd        sprtrn      spindx
20110407     -0.001498     -0.001520     1333.51
20110408     -0.004034     -0.004004     1328.17
20110411     -0.002773     -0.002793     1324.46
20110412     -0.007576     -0.007777     1314.16
20110413      0.000442      0.000190     1314.41
20110414      0.000048      0.000084     1314.52
20110415      0.003814      0.003925     1319.68
20110418     -0.011038     -0.011018     1305.14
20110419      0.005612      0.005731     1312.62
20110420      0.013576      0.013515     1330.36
20110421      0.005122      0.005277     1337.38
20110425     -0.001708     -0.001593     1335.25
20110426      0.008955      0.008980     1347.24
20110427      0.006536      0.006250     1355.66
20110428      0.003555      0.003555     1360.48
20110429      0.002302      0.002301     1363.61
20110502     -0.001740     -0.001753     1361.22
20110503     -0.003341     -0.003379     1356.62
20110504     -0.006527     -0.006855     1347.32
20110505     -0.008979     -0.009070     1335.10
20110506      0.003920      0.003820     1340.20
20110509      0.004444      0.004544     1346.29
20110510      0.008069      0.008074     1357.16
20110511     -0.010324     -0.011111     1342.08
20110512      0.005203      0.004895     1348.65
20110513     -0.008049     -0.008067     1337.77
20110516     -0.006157     -0.006204     1329.47
20110517     -0.000167     -0.000369     1328.98
20110518      0.008827      0.008804     1340.68
20110519      0.002355      0.002178     1343.60
20110520     -0.007732     -0.007688     1333.27
20110523     -0.011920     -0.011926     1317.37
20110524     -0.000953     -0.000827     1316.28
20110525      0.003019      0.003183     1320.47
20110526      0.004271      0.003953     1325.69
20110527      0.004343      0.004081     1331.10
20110531      0.010535      0.010593     1345.20
20110601     -0.022642     -0.022785     1314.55
20110602     -0.001226     -0.001225     1312.94
20110603     -0.009755     -0.009734     1300.16
20110606     -0.010634     -0.010760     1286.17
20110607     -0.000794     -0.000956     1284.94
20110608     -0.004053     -0.004187     1279.56
20110609      0.007452      0.007378     1289.00
20110610     -0.013762     -0.013980     1270.98
20110613      0.000999      0.000669     1271.83
20110614      0.012595      0.012612     1287.87
20110615     -0.017561     -0.017432     1265.42
20110616      0.001957      0.001754     1267.64
20110617      0.003050      0.003045     1271.50
20110620      0.005522      0.005395     1278.36
20110621      0.013557      0.013423     1295.52
20110622     -0.006441     -0.006468     1287.14
20110623     -0.002695     -0.002828     1283.50
20110624     -0.011903     -0.011726     1268.45
20110627      0.009232      0.009184     1280.10
20110628      0.013162      0.012944     1296.67
20110629      0.008388      0.008283     1307.41
20110630      0.010084      0.010119     1320.64
20110701      0.014493      0.014410     1339.67
20110705     -0.001209     -0.001336     1337.88
20110706      0.001503      0.001002     1339.22
20110707      0.010678      0.010454     1353.22
20110708     -0.006843     -0.006961     1343.80
20110711     -0.018032     -0.018090     1319.49
20110712     -0.004430     -0.004434     1313.64
20110713      0.003165      0.003106     1317.72
20110714     -0.006812     -0.006716     1308.87
20110715      0.005592      0.005554     1316.14
20110718     -0.008152     -0.008130     1305.44
20110719      0.016329      0.016309     1326.73
20110720     -0.000564     -0.000671     1325.84
20110721      0.013494      0.013546     1343.80
20110722      0.000963      0.000908     1345.02
20110725     -0.005611     -0.005643     1337.43
20110726     -0.003890     -0.004105     1331.94
20110727     -0.020252     -0.020309     1304.89
20110728     -0.003164     -0.003234     1300.67
20110729     -0.006379     -0.006451     1292.28
20110801     -0.004214     -0.004132     1286.94
20110802     -0.025575     -0.025557     1254.05
20110803      0.005456      0.005016     1260.34
20110804     -0.047724     -0.047820     1200.07
20110805     -0.000673     -0.000575     1199.38
20110808     -0.066532     -0.066634     1119.46
20110809      0.047420      0.047407     1172.53
20110810     -0.043752     -0.044152     1120.76
20110811      0.046185      0.046290     1172.64
20110812      0.005184      0.005262     1178.81
20110815      0.021687      0.021785     1204.49
20110816     -0.009120     -0.009739     1192.76
20110817      0.001028      0.000947     1193.89
20110818     -0.044371     -0.044594     1140.65
20110819     -0.014923     -0.015009     1123.53
20110822      0.000358      0.000258     1123.82
20110823      0.034443      0.034285     1162.35
20110824      0.013181      0.013120     1177.60
20110825     -0.015560     -0.015566     1159.27
20110826      0.015294      0.015122     1176.80
20110829      0.028404      0.028280     1210.08
20110830      0.002626      0.002347     1212.92
20110831      0.005100      0.004922     1218.89
20110901     -0.011889     -0.011871     1204.42
20110902     -0.025100     -0.025282     1173.97
20110906     -0.007280     -0.007436     1165.24
20110907      0.029000      0.028646     1198.62
20110908     -0.010623     -0.010612     1185.90
20110909     -0.026630     -0.026705     1154.23
20110912      0.007052      0.006966     1162.27
20110913      0.009622      0.009120     1172.87
20110914      0.013544      0.013480     1188.68
20110915      0.017299      0.017187     1209.11
20110916      0.005780      0.005707     1216.01
20110919     -0.009721     -0.009803     1204.09
20110920     -0.001807     -0.001661     1202.09
20110921     -0.029176     -0.029390     1166.76
20110922     -0.032018     -0.031883     1129.56
20110923      0.006359      0.006082     1136.43
20110926      0.023156      0.023336     1162.95
20110927      0.010557      0.010688     1175.38
20110928     -0.020290     -0.020691     1151.06
20110929      0.007898      0.008114     1160.40
20110930     -0.024876     -0.024974     1131.42
20111003     -0.028378     -0.028451     1099.23
20111004      0.022528      0.022488     1123.95
20111005      0.018251      0.017866     1144.03
20111006      0.018481      0.018304     1164.97
20111007     -0.007990     -0.008163     1155.46
20111010      0.034092      0.034125     1194.89
20111011      0.000591      0.000544     1195.54
20111012      0.009968      0.009795     1207.25
20111013     -0.002927     -0.002974     1203.66
20111014      0.017325      0.017380     1224.58
20111017     -0.019307     -0.019370     1200.86
20111018      0.020515      0.020419     1225.38
20111019     -0.012532     -0.012649     1209.88
20111020      0.004447      0.004554     1215.39
20111021      0.018773      0.018809     1238.25
20111024      0.013028      0.012873     1254.19
20111025     -0.020035     -0.020045     1229.05
20111026      0.010239      0.010537     1242.00
20111027      0.034396      0.034291     1284.59
20111028      0.000421      0.000389     1285.09
20111031     -0.024817     -0.024738     1253.30
20111101     -0.027867     -0.027942     1218.28
20111102      0.016246      0.016105     1237.90
20111103      0.018892      0.018782     1261.15
20111104     -0.006251     -0.006280     1253.23
20111107      0.006382      0.006296     1261.12
20111108      0.012425      0.011736     1275.92
20111109     -0.036672     -0.036695     1229.10
20111110      0.008642      0.008616     1239.69
20111111      0.019601      0.019489     1263.85
20111114     -0.009364     -0.009550     1251.78
20111115      0.004751      0.004817     1257.81
20111116     -0.016475     -0.016616     1236.91
20111117     -0.016845     -0.016800     1216.13
20111118     -0.000391     -0.000395     1215.65
20111121     -0.018651     -0.018648     1192.98
20111122     -0.004026     -0.004141     1188.04
20111123     -0.021966     -0.022095     1161.79
20111125     -0.002483     -0.002686     1158.67
20111128      0.029210      0.029240     1192.55
20111129      0.002616      0.002214     1195.19
20111130      0.043306      0.043315     1246.96
20111201     -0.001804     -0.001909     1244.58
20111202     -0.000335     -0.000241     1244.28
20111205      0.010460      0.010287     1257.08
20111206      0.001126      0.001106     1258.47
20111207      0.002277      0.002018     1261.01
20111208     -0.021145     -0.021142     1234.35
20111209      0.016952      0.016883     1255.19
20111212     -0.014884     -0.014914     1236.47
20111213     -0.008641     -0.008686     1225.73
20111214     -0.011194     -0.011348     1211.82
20111215      0.003335      0.003243     1215.75
20111216      0.003289      0.003216     1219.66
20111219     -0.011844     -0.011733     1205.35
20111220      0.029901      0.029825     1241.30
20111221      0.001647      0.001950     1243.72
20111222      0.008384      0.008266     1254.00
20111223      0.009031      0.009035     1265.33
20111227     -0.000069      0.000079     1265.43
20111228     -0.012235     -0.012478     1249.64
20111229      0.010645      0.010707     1263.02
20111230     -0.004231     -0.004291     1257.60
20120103      0.015377      0.015474     1277.06
20120104      0.000388      0.000188     1277.30
20120105      0.002898      0.002944     1281.06
20120106     -0.002191     -0.002537     1277.81
20120109      0.002330      0.002262     1280.70
20120110      0.008934      0.008886     1292.08
20120111      0.000413      0.000310     1292.48
20120112      0.002413      0.002337     1295.50
20120113     -0.004854     -0.004948     1289.09
20120117      0.003456      0.003553     1293.67
20120118      0.011388      0.011108     1308.04
20120119      0.005104      0.004939     1314.50
20120120      0.000790      0.000669     1315.38
20120123      0.000430      0.000471     1316.00
20120124     -0.000916     -0.001026     1314.65
20120125      0.008514      0.008672     1326.05
20120126     -0.005659     -0.005746     1318.43
20120127     -0.001511     -0.001593     1316.33
20120130     -0.002354     -0.002522     1313.01
20120131     -0.000399     -0.000457     1312.41
20120201      0.009247      0.008900     1324.09
20120202      0.001258      0.001095     1325.54
20120203      0.014701      0.014605     1344.90
20120206     -0.000504     -0.000424     1344.33
20120207      0.001982      0.002023     1347.05
20120208      0.002557      0.002160     1349.96
20120209      0.001659      0.001474     1351.95
20120210     -0.006980     -0.006886     1342.64
20120213      0.006931      0.006800     1351.77
20120214     -0.000729     -0.000940     1350.50
20120215     -0.005095     -0.005383     1343.23
20120216      0.011271      0.011026     1358.04
20120217      0.002396      0.002349     1361.23
20120221      0.000416      0.000720     1362.21
20120222     -0.003431     -0.003340     1357.66
20120223      0.004499      0.004272     1363.46
20120224      0.001959      0.001672     1365.74
20120227      0.001445      0.001355     1367.59
20120228      0.003637      0.003356     1372.18
20120229     -0.004445     -0.004737     1365.68
20120301      0.006162      0.006158     1374.09
20120302     -0.003038     -0.003246     1369.63
20120305     -0.003730     -0.003870     1364.33
20120306     -0.015343     -0.015370     1343.36
20120307      0.007335      0.006901     1352.63
20120308      0.009749      0.009818     1365.91
20120309      0.003565      0.003631     1370.87
20120312      0.000226      0.000160     1371.09
20120313      0.018366      0.018132     1395.95
20120314     -0.001187     -0.001196     1394.28
20120315      0.006002      0.005967     1402.60
20120316      0.001059      0.001119     1404.17
20120319      0.003784      0.003974     1409.75
20120320     -0.002844     -0.003001     1405.52
20120321     -0.001866     -0.001871     1402.89
20120322     -0.007125     -0.007207     1392.78
20120323      0.003121      0.003109     1397.11
20120326      0.013912      0.013886     1416.51
20120327     -0.002598     -0.002817     1412.52
20120328     -0.004714     -0.004942     1405.54
20120329     -0.001632     -0.001608     1403.28
20120330      0.003730      0.003698     1408.47
20120402      0.007407      0.007505     1419.04
20120403     -0.003787     -0.003989     1413.38
20120404     -0.010034     -0.010202     1398.96
20120405     -0.000117     -0.000629     1398.08
20120409     -0.011358     -0.011358     1382.20
20120410     -0.017067     -0.017081     1358.59
20120411      0.007588      0.007449     1368.71
20120412      0.013798      0.013779     1387.57
20120413     -0.012421     -0.012475     1370.26
20120416     -0.000450     -0.000504     1369.57
20120417      0.015507      0.015487     1390.78
20120418     -0.003952     -0.004055     1385.14
20120419     -0.005824     -0.005934     1376.92
20120420      0.001370      0.001169     1378.53
20120423     -0.008769     -0.008408     1366.94
20120424      0.003327      0.003680     1371.97
20120425      0.013675      0.013645     1390.69
20120426      0.007023      0.006680     1399.98
20120427      0.002703      0.002414     1403.36
20120430     -0.003841     -0.003884     1397.91
20120501      0.005573      0.005658     1405.82
20120502     -0.002329     -0.002497     1402.31
20120503     -0.007570     -0.007659     1391.57
20120504     -0.016202     -0.016147     1369.10
20120507      0.000175      0.000351     1369.58
20120508     -0.004166     -0.004279     1363.72
20120509     -0.006242     -0.006702     1354.58
20120510      0.002691      0.002517     1357.99
20120511     -0.003215     -0.003387     1353.39
20120514     -0.011019     -0.011113     1338.35
20120515     -0.005451     -0.005746     1330.66
20120516     -0.004271     -0.004404     1324.80
20120517     -0.014673     -0.015051     1304.86
20120518     -0.007276     -0.007388     1295.22
20120521      0.016123      0.016036     1315.99
20120522      0.000573      0.000486     1316.63
20120523      0.001839      0.001694     1318.86
20120524      0.001519      0.001380     1320.68
20120525     -0.002080     -0.002166     1317.82
20120529      0.011299      0.011079     1332.42
20120530     -0.014079     -0.014335     1313.32
20120531     -0.002107     -0.002277     1310.33
20120601     -0.024708     -0.024643     1278.04
20120604      0.000295      0.000110     1278.18
20120605      0.005835      0.005727     1285.50
20120606      0.023073      0.023049     1315.13
20120607      0.000014     -0.000106     1314.99
20120608      0.008371      0.008114     1325.66
20120611     -0.012739     -0.012620     1308.93
20120612      0.011654      0.011651     1324.18
20120613     -0.006675     -0.007023     1314.88
20120614      0.010730      0.010815     1329.10
20120615      0.010421      0.010338     1342.84
20120618      0.001494      0.001445     1344.78
20120619      0.009845      0.009816     1357.98
20120620     -0.001449     -0.001686     1355.69
20120621     -0.022090     -0.022262     1325.51
20120622      0.007080      0.007175     1335.02
20120625     -0.015577     -0.015955     1313.72
20120626      0.004758      0.004773     1319.99
20120627      0.008995      0.008985     1331.85
20120628     -0.002167     -0.002110     1329.04
20120629      0.025165      0.024920     1362.16
20120702      0.002405      0.002459     1365.51
20120703      0.006713      0.006232     1374.02
20120705     -0.004557     -0.004687     1367.58
20120706     -0.009039     -0.009433     1354.68
20120709     -0.001629     -0.001639     1352.46
20120710     -0.008019     -0.008126     1341.47
20120711     -0.000020     -0.000015     1341.45
20120712     -0.005030     -0.004987     1334.76
20120713      0.016617      0.016497     1356.78
20120716     -0.002319     -0.002314     1353.64
20120717      0.007375      0.007410     1363.67
20120718      0.006779      0.006681     1372.78
20120719      0.002712      0.002717     1376.51
20120720     -0.009819     -0.010062     1362.66
20120723     -0.009045     -0.008909     1350.52
20120724     -0.009038     -0.009041     1338.31
20120725     -0.000342     -0.000314     1337.89
20120726      0.016661      0.016541     1360.02
20120727      0.019238      0.019081     1385.97
20120730     -0.000306     -0.000483     1385.30
20120731     -0.004437     -0.004317     1379.32
20120801     -0.003073     -0.003030     1375.14
20120802     -0.007161     -0.007374     1365.00
20120803      0.019034      0.019040     1390.99
20120806      0.002376      0.002329     1394.23
20120807      0.005174      0.005107     1401.35
20120808      0.001014      0.000621     1402.22
20120809      0.000757      0.000414     1402.80
20120810      0.002143      0.002188     1405.87
20120813     -0.001029     -0.001252     1404.11
20120814      0.000231     -0.000128     1403.93
20120815      0.001656      0.001140     1405.53
20120816      0.006944      0.007101     1415.51
20120817      0.001860      0.001872     1418.16
20120820     -0.000025     -0.000021     1418.13
20120821     -0.003603     -0.003498     1413.17
20120822      0.000250      0.000226     1413.49
20120823     -0.007941     -0.008072     1402.08
20120824      0.006713      0.006455     1411.13
20120827     -0.000408     -0.000489     1410.44
20120828     -0.000706     -0.000808     1409.30
20120829      0.001133      0.000844     1410.49
20120830     -0.007663     -0.007806     1399.48
20120831      0.005188      0.005073     1406.58
20120904     -0.000936     -0.001166     1404.94
20120905     -0.000866     -0.001068     1403.44
20120906      0.020380      0.020436     1432.12
20120907      0.004010      0.004050     1437.92
20120910     -0.006136     -0.006148     1429.08
20120911      0.003175      0.003135     1433.56
20120912      0.002337      0.002093     1436.56
20120913      0.016295      0.016310     1459.99
20120914      0.004019      0.003959     1465.77
20120917     -0.003166     -0.003125     1461.19
20120918     -0.001285     -0.001280     1459.32
20120919      0.001210      0.001185     1461.05
20120920     -0.000450     -0.000541     1460.26
20120921     -0.000179     -0.000075     1460.15
20120924     -0.002032     -0.002233     1456.89
20120925     -0.010525     -0.010502     1441.59
20120926     -0.005536     -0.005737     1433.32
20120927      0.009581      0.009649     1447.15
20120928     -0.004484     -0.004478     1440.67
20121001      0.002764      0.002652     1444.49
20121002      0.000982      0.000872     1445.75
20121003      0.003885      0.003624     1450.99
20121004      0.007250      0.007174     1461.40
20121005     -0.000007     -0.000322     1460.93
20121008     -0.003299     -0.003457     1455.88
20121009     -0.009926     -0.009891     1441.48
20121010     -0.005926     -0.006188     1432.56
20121011      0.000421      0.000195     1432.84
20121012     -0.002788     -0.002966     1428.59
20121015      0.008097      0.008078     1440.13
20121016      0.010141      0.010270     1454.92
20121017      0.004166      0.004117     1460.91
20121018     -0.002450     -0.002444     1457.34
20121019     -0.016520     -0.016571     1433.19
20121022      0.000409      0.000440     1433.82
20121023     -0.014310     -0.014444     1413.11
20121024     -0.003034     -0.003085     1408.75
20121025      0.002777      0.002996     1412.97
20121026     -0.000458     -0.000729     1411.94
20121031      0.000391      0.000156     1412.16
20121101      0.010576      0.010927     1427.59
20121102     -0.009219     -0.009379     1414.20
20121105      0.002231      0.002164     1417.26
20121106      0.008003      0.007853     1428.39
20121107     -0.022644     -0.023705     1394.53
20121108     -0.012236     -0.012205     1377.51
20121109      0.001589      0.001699     1379.85
20121112      0.000099      0.000130     1380.03
20121113     -0.003716     -0.003985     1374.53
20121114     -0.013501     -0.013852     1355.49
20121115     -0.001847     -0.001594     1353.33
20121116      0.004933      0.004840     1359.88
20121119      0.019683      0.019862     1386.89
20121120      0.000789      0.000663     1387.81
20121121      0.002384      0.002320     1391.03
20121123      0.013213      0.013026     1409.15
20121126     -0.002008     -0.002030     1406.29
20121127     -0.005096     -0.005227     1398.94
20121128      0.008316      0.007856     1409.93
20121129      0.004408      0.004270     1415.95
20121130      0.000344      0.000162     1416.18
20121203     -0.004831     -0.004745     1409.46
20121204     -0.001520     -0.001710     1407.05
20121205      0.001923      0.001585     1409.28
20121206      0.003442      0.003307     1413.94
20121207      0.003084      0.002921     1418.07
20121210      0.000380      0.000338     1418.55
20121211      0.006462      0.006549     1427.84
20121212      0.000242      0.000448     1428.48
20121213     -0.005975     -0.006321     1419.45
20121214     -0.003964     -0.004135     1413.58
20121217      0.011723      0.011871     1430.36
20121218      0.011496      0.011487     1446.79
20121219     -0.007328     -0.007589     1435.81
20121220      0.005499      0.005488     1443.69
20121221     -0.009196     -0.009379     1430.15
20121224     -0.002297     -0.002440     1426.66
20121226     -0.004901     -0.004787     1419.83
20121227     -0.001007     -0.001218     1418.10
20121228     -0.010917     -0.011050     1402.43
20121231      0.016572      0.016942     1426.19
20130102      0.025611      0.025403     1462.42
20130103     -0.002199     -0.002086     1459.37
20130104      0.004998      0.004865     1466.47
20130107     -0.003084     -0.003123     1461.89
20130108     -0.002897     -0.003242     1457.15
20130109      0.002726      0.002656     1461.02
20130110      0.007413      0.007597     1472.12
20130111      0.000174     -0.000048     1472.05
20130114     -0.000932     -0.000931     1470.68
20130115      0.001299      0.001129     1472.34
20130116      0.000271      0.000197     1472.63
20130117      0.005619      0.005643     1480.94
20130118      0.003510      0.003403     1485.98
20130122      0.004398      0.004428     1492.56
20130123      0.001432      0.001507     1494.81
20130124      0.000273      0.000007     1494.82
20130125      0.005407      0.005445     1502.96
20130128     -0.001824     -0.001850     1500.18
20130129      0.004958      0.005106     1507.84
20130130     -0.003316     -0.003900     1501.96
20130131     -0.002475     -0.002563     1498.11
20130201      0.010003      0.010053     1513.17
20130204     -0.011541     -0.011539     1495.71
20130205      0.010499      0.010416     1511.29
20130206      0.000737      0.000549     1512.12
20130207     -0.001367     -0.001805     1509.39
20130208      0.005602      0.005658     1517.93
20130211     -0.000570     -0.000606     1517.01
20130212      0.001607      0.001595     1519.43
20130213      0.001055      0.000592     1520.33
20130214      0.000650      0.000691     1521.38
20130215     -0.001190     -0.001045     1519.79
20130219      0.007348      0.007337     1530.94
20130220     -0.012237     -0.012404     1511.95
20130221     -0.005934     -0.006303     1502.42
20130222      0.008917      0.008773     1515.60
20130225     -0.018226     -0.018310     1487.85
20130226      0.006260      0.006109     1496.94
20130227      0.012895      0.012726     1515.99
20130228     -0.000953     -0.000864     1514.68
20130301      0.002466      0.002324     1518.20
20130304      0.004884      0.004611     1525.20
20130305      0.009513      0.009566     1539.79
20130306      0.001350      0.001085     1541.46
20130307      0.001911      0.001816     1544.26
20130308      0.004463      0.004481     1551.18
20130311      0.003298      0.003249     1556.22
20130312     -0.002195     -0.002403     1552.48
20130313      0.001664      0.001314     1554.52
20130314      0.005496      0.005603     1563.23
20130315     -0.001658     -0.001618     1560.70
20130318     -0.005454     -0.005510     1552.10
20130319     -0.002360     -0.002423     1548.34
20130320      0.006788      0.006697     1558.71
20130321     -0.008486     -0.008282     1545.80
20130322      0.007151      0.007174     1556.89
20130325     -0.003320     -0.003340     1551.69
20130326      0.008095      0.007785     1563.77
20130327     -0.000461     -0.000588     1562.85
20130328      0.004015      0.004057     1569.19
20130401     -0.004271     -0.004474     1562.17
20130402      0.005018      0.005172     1570.25
20130403     -0.010349     -0.010546     1553.69
20130404      0.004128      0.004048     1559.98
20130405     -0.004222     -0.004295     1553.28
20130408      0.006677      0.006303     1563.07
20130409      0.003805      0.003544     1568.61
20130410      0.012105      0.012189     1587.73
20130411      0.003536      0.003552     1593.37
20130412     -0.002725     -0.002837     1588.85
20130415     -0.022745     -0.022966     1552.36
20130416      0.014195      0.014307     1574.57
20130417     -0.014184     -0.014328     1552.01
20130418     -0.006677     -0.006701     1541.61
20130419      0.008839      0.008848     1555.25
20130422      0.004653      0.004662     1562.50
20130423      0.010427      0.010419     1578.78
20130424      0.000123      0.000006     1578.79
20130425      0.004200      0.004035     1585.16
20130426     -0.001881     -0.001842     1582.24
20130429      0.007100      0.007186     1593.61
20130430      0.002534      0.002485     1597.57
20130501     -0.009213     -0.009308     1582.70
20130502      0.009456      0.009408     1597.59
20130503      0.010695      0.010535     1614.42
20130506      0.001785      0.001908     1617.50
20130507      0.005245      0.005230     1625.96
20130508      0.004475      0.004139     1632.69
20130509     -0.003264     -0.003687     1626.67
20130510      0.004434      0.004322     1633.70
20130513      0.000144      0.000043     1633.77
20130514      0.010441      0.010142     1650.34
20130515      0.005529      0.005114     1658.78
20130516     -0.004957     -0.005010     1650.47
20130517      0.010277      0.010300     1667.47
20130520     -0.000680     -0.000708     1666.29
20130521      0.001665      0.001722     1669.16
20130522     -0.008264     -0.008274     1655.35
20130523     -0.002871     -0.002924     1650.51
20130524     -0.000402     -0.000551     1649.60
20130528      0.006402      0.006341     1660.06
20130529     -0.007039     -0.007048     1648.36
20130530      0.003664      0.003670     1654.41
20130531     -0.014153     -0.014307     1630.74
20130603      0.006028      0.005936     1640.42
20130604     -0.005431     -0.005511     1631.38
20130605     -0.013435     -0.013780     1608.90
20130606      0.008539      0.008490     1622.56
20130607      0.012915      0.012832     1643.38
20130610     -0.000310     -0.000347     1642.81
20130611     -0.010230     -0.010153     1626.13
20130612     -0.008146     -0.008370     1612.52
20130613      0.014841      0.014784     1636.36
20130614     -0.005876     -0.005885     1626.73
20130617      0.007613      0.007567     1639.04
20130618      0.007811      0.007791     1651.81
20130619     -0.013912     -0.013851     1628.93
20130620     -0.024876     -0.025010     1588.19
20130621      0.002351      0.002670     1592.43
20130624     -0.011854     -0.012145     1573.09
20130625      0.009489      0.009497     1588.03
20130626      0.009840      0.009590     1603.26
20130627      0.006371      0.006200     1613.20
20130628     -0.004367     -0.004290     1606.28
20130701      0.005481      0.005404     1614.96
20130702     -0.000412     -0.000545     1614.08
20130703      0.000831      0.000824     1615.41
20130705      0.010113      0.010202     1631.89
20130708      0.005695      0.005252     1640.46
20130709      0.007262      0.007230     1652.32
20130710      0.000236      0.000182     1652.62
20130711      0.013691      0.013554     1675.02
20130712      0.003009      0.003087     1680.19
20130715      0.001522      0.001375     1682.50
20130716     -0.003745     -0.003709     1676.26
20130717      0.002830      0.002774     1680.91
20130718      0.005012      0.005033     1689.37
20130719      0.001503      0.001610     1692.09
20130722      0.002035      0.002033     1695.53
20130723     -0.001750     -0.001852     1692.39
20130724     -0.003726     -0.003811     1685.94
20130725      0.002500      0.002556     1690.25
20130726      0.000813      0.000828     1691.65
20130729     -0.003651     -0.003736     1685.33
20130730      0.000527      0.000374     1685.96
20130731     -0.000104     -0.000136     1685.73
20130801      0.012504      0.012541     1706.87
20130802      0.001666      0.001640     1709.67
20130805     -0.001412     -0.001480     1707.14
20130806     -0.005701     -0.005723     1697.37
20130807     -0.003545     -0.003806     1690.91
20130808      0.004056      0.003885     1697.48
20130809     -0.003307     -0.003570     1691.42
20130812     -0.001138     -0.001153     1689.47
20130813      0.002888      0.002776     1694.16
20130814     -0.004962     -0.005177     1685.39
20130815     -0.014269     -0.014282     1661.32
20130816     -0.003337     -0.003305     1655.83
20130819     -0.005888     -0.005900     1646.06
20130820      0.003870      0.003821     1652.35
20130821     -0.005602     -0.005780     1642.80
20130822      0.008594      0.008619     1656.96
20130823      0.004166      0.003947     1663.50
20130826     -0.004020     -0.004040     1656.78
20130827     -0.015764     -0.015874     1630.48
20130828      0.002691      0.002748     1634.96
20130829      0.002221      0.001963     1638.17
20130830     -0.002944     -0.003174     1632.97
20130903      0.004108      0.004164     1639.77
20130904      0.008289      0.008117     1653.08
20130905      0.001261      0.001210     1655.08
20130906      0.000194      0.000054     1655.17
20130909      0.010143      0.009993     1671.71
20130910      0.007445      0.007346     1683.99
20130911      0.003132      0.003052     1689.13
20130912     -0.003057     -0.003380     1683.42
20130913      0.002824      0.002715     1687.99
20130916      0.005725      0.005693     1697.60
20130917      0.004337      0.004218     1704.76
20130918      0.012281      0.012178     1725.52
20130919     -0.001649     -0.001843     1722.34
20130920     -0.007180     -0.007217     1709.91
20130923     -0.004703     -0.004720     1701.84
20130924     -0.002512     -0.002597     1697.42
20130925     -0.002836     -0.002739     1692.77
20130926      0.003647      0.003485     1698.67
20130927     -0.004064     -0.004074     1691.75
20130930     -0.006004     -0.006029     1681.55
20131001      0.007948      0.007999     1695.00
20131002     -0.000453     -0.000667     1693.87
20131003     -0.008983     -0.008979     1678.66
20131004      0.006997      0.007053     1690.50
20131007     -0.008653     -0.008506     1676.12
20131008     -0.011835     -0.012332     1655.45
20131009      0.000665      0.000574     1656.40
20131010      0.021999      0.021830     1692.56
20131011      0.006247      0.006286     1703.20
20131014      0.004028      0.004075     1710.14
20131015     -0.007049     -0.007064     1698.06
20131016      0.013931      0.013828     1721.54
20131017      0.006748      0.006744     1733.15
20131018      0.006599      0.006549     1744.50
20131021      0.000049      0.000092     1744.66
20131022      0.005811      0.005738     1754.67
20131023     -0.004769     -0.004725     1746.38
20131024      0.003382      0.003258     1752.07
20131025      0.004538      0.004395     1759.77
20131028      0.001408      0.001330     1762.11
20131029      0.005638      0.005584     1771.95
20131030     -0.004725     -0.004876     1763.31
20131031     -0.003629     -0.003839     1756.54
20131101      0.002812      0.002903     1761.64
20131104      0.003611      0.003571     1767.93
20131105     -0.002643     -0.002806     1762.97
20131106      0.004945      0.004266     1770.49
20131107     -0.013047     -0.013183     1747.15
20131108      0.013383      0.013428     1770.61
20131111      0.000868      0.000723     1771.89
20131112     -0.002210     -0.002370     1767.69
20131113      0.008407      0.008095     1782.00
20131114      0.005032      0.004837     1790.62
20131115      0.004164      0.004222     1798.18
20131118     -0.003615     -0.003698     1791.53
20131119     -0.001941     -0.002043     1787.87
20131120     -0.003578     -0.003636     1781.37
20131121      0.008144      0.008129     1795.85
20131122      0.005076      0.004961     1804.76
20131125     -0.001130     -0.001263     1802.48
20131126      0.000306      0.000150     1802.75
20131127      0.002796      0.002485     1807.23
20131129     -0.000704     -0.000786     1805.81
20131202     -0.002526     -0.002719     1800.90
20131203     -0.003192     -0.003193     1795.15
20131204     -0.001071     -0.001304     1792.81
20131205     -0.004448     -0.004340     1785.03
20131206      0.011338      0.011238     1805.09
20131209      0.001871      0.001817     1808.37
20131210     -0.003295     -0.003180     1802.62
20131211     -0.011122     -0.011317     1782.22
20131212     -0.003588     -0.003771     1775.50
20131213     -0.000063     -0.000101     1775.32
20131216      0.006329      0.006320     1786.54
20131217     -0.003089     -0.003101     1781.00
20131218      0.016609      0.016648     1810.65
20131219     -0.000494     -0.000580     1809.60
20131220      0.005032      0.004819     1818.32
20131223      0.005333      0.005318     1827.99
20131224      0.003015      0.002916     1833.32
20131226      0.004784      0.004745     1842.02
20131227     -0.000212     -0.000337     1841.40
20131230     -0.000111     -0.000179     1841.07
20131231      0.003983      0.003960     1848.36
20140102     -0.008595     -0.008862     1831.98
20140103     -0.000275     -0.000333     1831.37
20140106     -0.002495     -0.002512     1826.77
20140107      0.006090      0.006082     1837.88
20140108      0.000056     -0.000212     1837.49
20140109      0.000369      0.000348     1838.13
20140110      0.002358      0.002307     1842.37
20140113     -0.012524     -0.012576     1819.20
20140114      0.010866      0.010818     1838.88
20140115      0.005061      0.005166     1848.38
20140116     -0.001358     -0.001347     1845.89
20140117     -0.003801     -0.003895     1838.70
20140121      0.002788      0.002774     1843.80
